Model,Scenario,Region,Variable,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|Halon1301,kt Halon1301/yr,1.3378,1.2916852683461115,1.2454441949616648,1.199329463307777,1.1532147316538883,1.1071,1.0721531617848343,1.037301806734191,1.0024504516835475,0.9675990966329044,0.9326522584177388,0.8978009033670955,0.8629495483164522,0.8280981932658089,0.7931513550506433,0.7583,0.7344130887185104,0.7105261774370207,0.6865738225629792,0.6626869112814896,0.6388,0.6149130887185104,0.5909607338444688,0.5670738225629792,0.5431869112814895,0.5193,0.5029086504243088,0.4865620859567479,0.4702155214891869,0.453868957021626,0.4374776074459348,0.4211310429783739,0.404784478510813,0.3884379140432521,0.3720465644675609,0.3557,0.344496139101862,0.333292278203724,0.322057721796276,0.310853860898138,0.29965,0.288446139101862,0.277211582694414,0.266007721796276,0.254803860898138,0.2436,0.2359052833287709,0.2282315904735833,0.2205578976183958,0.2128842047632083,0.2051894880919792,0.1975157952367917,0.1898421023816041,0.1821684095264166,0.1744736928551875,0.1668,0.1615528751369112,0.1563057502738225,0.1510442497261774,0.1457971248630887,0.14055,0.1353028751369112,0.1300413745892661,0.1247942497261774,0.1195471248630887,0.1143,0.1106931015603613,0.1070960580344922,0.103499014508623,0.0999019709827539,0.0962950725431152,0.0926980290172461,0.0891009854913769,0.0855039419655078,0.0818970435258691,0.0783,0.0758313526834611,0.0733627053669222,0.0708872946330777,0.0684186473165388,0.06595,0.0634813526834611,0.0610059419496166,0.0585372946330777,0.0560686473165388,0.0536
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|Halon2402,kt Halon2402/yr,0.3481,0.3342875684556408,0.3204372946330778,0.3066248630887185,0.2928124315443592,0.279,0.2690108951546674,0.2590490829455242,0.249087270736381,0.2391254585272379,0.2291363536819053,0.2191745414727621,0.2092127292636189,0.1992509170544757,0.1892618122091431,0.1793,0.1729035049288061,0.1665070098576122,0.1600929901423877,0.1536964950711938,0.1473,0.1409035049288061,0.1344894852135816,0.1280929901423877,0.1216964950711938,0.1153,0.1111721051190802,0.1070554886394744,0.1029388721598686,0.0988222556802627,0.094694360799343,0.0905777443197372,0.0864611278401314,0.0823445113605255,0.0782166164796058,0.0741,0.0714514512595837,0.0688029025191675,0.0661470974808324,0.0634985487404162,0.06085,0.0582014512595837,0.0555456462212486,0.0528970974808324,0.0502485487404162,0.0476,0.0458967424035039,0.0441981385162879,0.0424995346290719,0.040800930741856,0.0390976731453599,0.0373990692581439,0.035700465370928,0.034001861483712,0.0322986038872159,0.0306,0.0295105969331872,0.0284211938663745,0.0273288061336254,0.0262394030668127,0.02515,0.0240605969331872,0.0229682092004381,0.0218788061336254,0.0207894030668127,0.0197,0.0189886394744045,0.0182792225568026,0.0175698056392006,0.0168603887215986,0.0161490281960032,0.0154396112784013,0.0147301943607993,0.0140207774431973,0.0133094169176019,0.0126,0.0121502464403066,0.0117004928806133,0.0112495071193866,0.0107997535596933,0.01035,0.0099002464403066,0.0094492606790799,0.0089995071193866,0.0085497535596933,0.0081
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|N2O,kt N2O/yr,10900.0,10979.261443377038,11083.773435172618,11213.519887701923,11325.74368936482,11318.833462294007,11460.362454351318,11324.297315729762,11262.310720861615,11254.144031464852,11153.841170891754,11022.70765078484,10976.42721149103,10901.018305017642,10820.743399623465,10745.360200994624,10558.083561189947,10404.59435573096,10202.43028611789,10085.781577308704,9958.50961297604,9881.107808847248,9745.134910452602,9624.286911460635,9572.172530973217,9525.753670166916,9428.586728540862,9286.18835951697,9314.15988614402,9269.241049253296,9144.877807298059,9071.664566429126,8948.829129851636,8883.031034801144,8809.940120297302,8749.988339139203,8725.155881707547,8675.961133917166,8593.243437537163,8548.954538130865,8552.825259077395,8501.985356040943,8452.985183810255,8407.78690717402,8393.38731439167,8365.382256949752,8313.163270186316,8264.289391367367,8201.444303252265,8131.184764270867,8047.352697042306,7995.304982869936,7910.2245130824385,7856.208161876245,7826.60346464205,7788.417074884625,7761.953790808847,7716.085419545963,7679.6024469522,7645.495041488755,7623.49044172,7598.723647914876,7573.07436813152,7512.844044652482,7469.12700958648,7414.055089371537,7376.679789048959,7343.21136835103,7306.052969318557,7271.119656007055,7238.123982644758,7198.660516515825,7165.031280441536,7129.110655313024,7103.768555183528,7077.47638899823,7063.420331673393,7048.749889234688,7027.349440407493,7012.139664347236,7002.383906266939,6978.936850576696,6970.775402367552,6957.509122188064,6942.504438810625,6929.05016001028
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|NF3,kt NF3/yr,1.3581,1.3099506032311063,1.2616692903066813,1.2135198935377876,1.1653704967688938,1.1172211,1.0577261438324663,0.9983937421899808,0.9390613405474952,0.8797289389050096,0.820233982737476,0.7609015810949904,0.7015691794525047,0.6422367778100192,0.5827418216424857,0.52340942,0.5168703850328588,0.5103313500657174,0.5037743999342826,0.4972353649671413,0.49069633,0.4841572950328587,0.4776003449014239,0.4710613099342826,0.4645222749671413,0.45798324,0.4497569827210512,0.4415532015548864,0.4333494203887216,0.4251456392225569,0.416919381943608,0.4087156007774433,0.4005118196112784,0.3923080384451137,0.3840817811661648,0.3758780000000001,0.37102437851862,0.3661707570372399,0.3613038379627602,0.3564502164813801,0.351596595,0.3467429735186199,0.3418760544441402,0.3370224329627601,0.33216881148138,0.32731519,0.3227081156556255,0.3181136289460717,0.3135191422365179,0.3089246555269641,0.3043175811825896,0.2997230944730358,0.295128607763482,0.2905341210539283,0.2859270467095538,0.28133256,0.2764973584255202,0.2716621568510405,0.2668137081489595,0.2619785065744797,0.257143305,0.2523081034255203,0.2474596547234392,0.2426244531489594,0.2377892515744797,0.23295405,0.228956329085683,0.2249695309061045,0.2209827327265261,0.2169959345469477,0.2129982136326307,0.2090114154530523,0.2050246172734738,0.2010378190938954,0.1970400981795784,0.1930533,0.1889364707968236,0.1848196415936473,0.1806915334063527,0.1765747042031763,0.172457875,0.1683410457968236,0.164212937609529,0.1600961084063527,0.1559792792031763,0.15186245
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|NH3,Mt NH3/yr,65.27970313,65.38872467735914,64.7878995628002,64.54204554970582,64.34475236151081,64.22951584919402,65.13588602640262,65.40704787144684,65.23137534743584,65.50121821054378,65.30220730188506,64.74097180950045,64.52900309654936,64.57327256434043,64.30777269660732,63.90644688514257,63.349960754601824,62.25100145371298,60.93182955345674,59.616913256218616,59.20543808719143,58.925008031604094,58.02105286328811,56.40716116174918,55.598771374371395,54.816494785152514,53.999063180083844,52.90345822018766,51.80212838190704,51.176592161756076,50.78617832835627,49.91336479666724,49.22419368421537,48.65100093234039,48.1259634852797,46.58165397348473,45.72373707590564,45.55873483126853,45.319961898249154,45.60594231338708,46.23371163111938,46.728057745862756,47.19621660864557,47.612857865198606,47.79840369851255,47.822162188079005,48.0751940063114,47.72801956765369,47.69116842088597,47.661382283691026,47.62552951701046,47.59554498977858,47.56471758868293,47.5300080811299,47.49196600037393,47.45375656348118,47.37987595632929,47.29877373350406,47.22260418252529,47.1434497293856,47.04719359698346,46.97283633810286,46.899596683079515,46.83729054191913,46.77515242935334,46.649533702933944,46.604074150056924,46.55771588324451,46.49896781635675,46.42194059783803,46.32677003498307,46.25664873607158,46.1890545036545,46.12463362869167,46.0685778536244,46.046823090919624,45.273924024103856,43.80511197282462,42.336299921545375,40.867487870266125,39.39867581898688,40.952544428350265,42.506413037713656,44.06028164707704,45.41575480864202,45.360797002472964
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|NOx,Mt NO2/yr,155.52045,152.68518707764787,150.02044875781442,147.79177297666533,145.37707910274696,141.42822063862465,142.9226471349909,141.53740383138998,140.78392042340735,138.27330195610875,138.29237870827293,132.45791362868596,128.6752497809557,125.19418724079944,121.1992604433092,116.61212097677405,111.46472127063272,107.7177898120869,103.18824924084197,99.72292305243856,96.07325845630709,93.12968267676982,90.40544694279173,87.1111938622911,84.94029126406488,82.65080527286226,80.51584637893873,77.96640472518354,75.74064450033522,73.36469257078691,71.2420031830855,69.2665278833638,67.4447384062271,65.28116055165147,63.58712387223154,61.33703215213804,60.701376696267516,60.10357636717295,59.46335159554839,58.9841923957276,58.903971319382755,58.397729562054174,58.02257556486936,57.50697635177655,57.179853625206334,56.74985645140078,56.46436563447569,56.07075127888135,55.72912785671094,55.32174473043034,55.007226939429025,54.715573904082625,54.39137299625202,53.94057715745861,53.538530035752046,52.99635672097027,52.378331084630155,51.78458633195576,51.3734097610069,50.87279701500582,50.328416623159875,49.91599719907344,49.47302738548835,49.02237001242635,48.52303290555534,48.05165694472468,47.817801393701274,47.556956135987285,47.26667305843287,47.03819628268816,46.789769267899885,46.484765137368164,46.11506373464631,45.75026876542183,45.42358227884898,45.136476682407896,44.91607266289786,44.63974706132642,44.37282820263172,44.12266277090574,43.857356383592936,43.634258314287585,43.38966402156566,43.10978012375027,42.82933006864232,42.55660529243905
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|OC,Mt OC/yr,34.74602423,34.14442464132582,33.580415179449496,33.02974882866621,32.48000005854379,31.803049453958177,31.704307389331817,31.535895992447635,31.30614181767978,31.167929351348945,30.730849196664963,30.252278854782443,29.906970750564998,29.336325516521377,28.72533513954136,28.290609318052738,27.72628596862354,27.10120010274251,26.622844699855705,26.261276330957426,25.912546334903297,25.566915983834193,25.047763237263283,24.631055627877803,24.221608409909745,23.79694351809247,23.495005226361044,23.193675796602758,22.85716611801323,22.50065086141093,22.22384245973582,21.942279447315222,21.682828844947664,21.56462223700289,21.325057252123273,21.192763463134817,21.055269911477104,20.937849125029626,20.849796744862484,20.607981852377993,20.17947086704607,19.940077990871018,19.688313679904535,19.388276079475187,18.909812914168242,18.358704460787067,18.26635449795415,18.16247889880455,18.01742397036502,17.88401496366791,17.721457044510178,17.578379876321154,17.409477337197224,17.151942251100483,16.867439317712147,16.67414912923943,16.546884329353006,16.437425374031147,16.277266413233892,16.115465482370322,15.943936384465884,15.754630355686299,15.532135671221722,15.293038765379222,15.004011826882886,14.833659780154958,14.665237625667121,14.503177395009228,14.291706913684285,14.08699367128181,13.883718103095124,13.694081186160819,13.511053070526506,13.308942036772828,13.070571066639776,12.889838638636435,12.712867127557173,12.57264825314239,12.38067939597854,12.218989272654696,12.026462607166113,11.839883810002025,11.690655196492791,11.547847513197071,11.432785479609912,11.23560475066428
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C2F6,kt C2F6/yr,1.5700000000000005,1.712092026536997,1.8578477811321203,2.0072672637853715,2.160350474496749,2.317097413266254,2.136184015549917,1.9490341097220736,1.7556476957827236,1.5560247737318664,1.3501653435695034,1.2090865168198723,1.063691790683304,0.9139811651597974,0.7599546402493534,0.6016122159519717,0.5722490571514985,0.5419465812810678,0.5107047883406788,0.4785236783303321,0.4454032512500274,0.4300582004022333,0.4142196714086162,0.3978876642691759,0.3810621789839123,0.3637432155528255,0.35079881970614,0.3374703981551423,0.3237579508998322,0.30966147794021,0.2951809792762756,0.2842393531079097,0.2729972091645779,0.2614545474462804,0.2496113679530169,0.2374676706847877,0.2288585958456892,0.2200265178372021,0.210971436659326,0.2016933523120613,0.1921922647954077,0.1860640959139836,0.1797821076631943,0.17334630004304,0.1667566730535206,0.1600132266946361,0.1551059475513478,0.1500813784018698,0.1449395192462022,0.139680370084345,0.1343039309162981,0.1303806349890381,0.1263676119494473,0.1222648617975256,0.1180723845332732,0.11379018015669,0.1106507385065524,0.1074422920937052,0.1041648409181484,0.1008183849798819,0.0974029242789057,0.0948800108692963,0.0923036075177809,0.0896737142243595,0.0869903309890322,0.0842534578117989,0.0822085673088076,0.0801217488172352,0.0779930023370817,0.075822327868347,0.0736097254110313,0.0700342004268727,0.0663970241574148,0.0626981966026576,0.058937717762601,0.0551155876372451,0.0546339212884011,0.054139571609231,0.0536325385997349,0.0531128222599128,0.0525804225897647,0.0520353395892906,0.0514775732584904,0.0509071235973642,0.050323990605912,0.0497281742841338
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C3F8,kt C3F8/yr,0.4478,0.4695880613362541,0.4914358159912376,0.5132238773274918,0.5350119386637459,0.5568,0.5141684642759375,0.4716534081576786,0.4291383520394196,0.3866232959211606,0.3439917601970982,0.3014767040788392,0.2589616479605803,0.2164465918423213,0.1738150561182589,0.1312999999999999,0.1262327765607886,0.1211655531215772,0.1160844468784227,0.1110172234392113,0.10595,0.1008827765607886,0.0958016703176341,0.0907344468784227,0.0856672234392114,0.0806,0.0772636189433342,0.0739363536819052,0.0706090884204763,0.0672818231590473,0.0639454421023816,0.0606181768409526,0.0572909115795236,0.0539636463180947,0.0506272652614289,0.0473,0.0454610076670317,0.0436220153340635,0.0417779846659364,0.0399389923329682,0.0381,0.0362610076670317,0.0344169769989047,0.0325779846659364,0.0307389923329682,0.0289,0.0278880646044347,0.0268788940596769,0.0258697235149192,0.0248605529701615,0.0238486175745962,0.0228394470298384,0.0218302764850807,0.020821105940323,0.0198091705447577,0.0188,0.0182003285870755,0.0176006571741511,0.0169993428258488,0.0163996714129244,0.0158,0.0152003285870755,0.0145990142387732,0.0139993428258488,0.0133996714129244,0.0128,0.0122990418833835,0.0117994525047905,0.0112998631261976,0.0108002737476047,0.0102993156309882,0.0097997262523952,0.0093001368738023,0.0088005474952094,0.0082995893785929,0.0078,0.0072902792990142,0.0067805585980284,0.0062694414019715,0.0057597207009857,0.0052499999999999,0.0047402792990142,0.0042291621029572,0.0037194414019715,0.0032097207009857,0.0027
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C4F10,kt C4F10/yr,0.0994,0.1042346808598028,0.1090826074205914,0.1139172882803943,0.1187519691401971,0.12358665,0.1141286227768957,0.1046964371582261,0.0952642515395565,0.0858320659208869,0.0763740386977826,0.066941853079113,0.0575096674604434,0.0480774818417738,0.0386194546186696,0.029187269,0.0280550967683461,0.0269229245366922,0.0257876504633077,0.0246554782316538,0.023523306,0.0223911337683461,0.0212558596949616,0.0201236874633077,0.0189915152316538,0.017859343,0.0171231505817136,0.016388969618122,0.0156547886545305,0.0149206076909389,0.0141844152726526,0.013450234309061,0.0127160533454694,0.0119818723818779,0.0112456799635915,0.0105114989999999,0.0101035089961664,0.0096955189923329,0.009286411207667,0.0088784212038335,0.0084704312,0.0080624411961664,0.0076533334115005,0.007245343407667,0.0068373534038335,0.0064293634,0.0062044157222009,0.0059800826555433,0.0057557495888858,0.0055314165222283,0.0053064688444292,0.0050821357777716,0.0048578027111141,0.0046334696444566,0.0044085219666575,0.0041841889,0.0040515921557502,0.0039189954115005,0.0037860353884994,0.0036534386442497,0.0035208419,0.0033882451557502,0.0032552851327491,0.0031226883884994,0.0029900916442497,0.0028574949,0.0027450210560908,0.0026328545177662,0.0025206879794415,0.0024085214411168,0.0022960475972077,0.0021838810588831,0.0020717145205584,0.0019595479822337,0.0018470741383246,0.0017349076,0.0016227103509446,0.0015105131018893,0.0013980084631106,0.0012858112140553,0.001173613965,0.0010614167159446,0.0009489120771659,0.0008367148281106,0.0007245175790553,0.00061232033
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C5F12,kt C5F12/yr,0.0435,0.045611462634173,0.0477287100974808,0.0498401727316538,0.0519516353658269,0.054063098,0.0499214290752805,0.0457910761858746,0.0416607232964686,0.0375303704070626,0.0333887014823432,0.0292583485929373,0.0251279957035313,0.0209976428141253,0.0168559738894059,0.012725621,0.0122351632039978,0.0117447054079956,0.0112529038920043,0.0107624460960021,0.0102719883,0.0097815305039978,0.0092897289880065,0.0087992711920043,0.0083088133960021,0.0078183556,0.0074933554349849,0.0071692432485628,0.0068451310621407,0.0065210188757185,0.0061960187107035,0.0058719065242814,0.0055477943378592,0.0052236821514371,0.0048986819864221,0.0045745698,0.0044000000646495,0.004225430329299,0.0040503823207009,0.0038758125853504,0.00370124285,0.0035266731146495,0.0033516251060514,0.0031770553707009,0.0030024856353504,0.0028279159,0.0027279158430604,0.0026281890103202,0.00252846217758,0.0024287353448398,0.0023287352879003,0.0022290084551601,0.0021292816224199,0.0020295547896797,0.0019295547327402,0.0018298279,0.0017716379848849,0.0017134480697699,0.00165509873023,0.001596908815115,0.0015387189,0.0014805289848849,0.001422179645345,0.00136398973023,0.001305799815115,0.0012476099,0.0011976098785436,0.0011477464691678,0.0010978830597919,0.001048019650416,0.0009980196289597,0.0009481562195839,0.000898292810208,0.0008484294008321,0.0007984293793758,0.00074856597,0.0006986889019003,0.0006488118338006,0.0005987981161993,0.0005489210480996,0.00049904398,0.0004491669119003,0.000399153194299,0.0003492761261993,0.0002993990580996,0.00024952199
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C6F14,kt C6F14/yr,0.35,0.3572663114689014,0.3645326229378029,0.3717989344067045,0.3790652458756058,0.3863315573445071,0.3701981103141551,0.3532006853661112,0.3353392825003756,0.3166139017169482,0.2970245430158293,0.2723745306629653,0.2467186829099379,0.2200569997567471,0.1923894812033931,0.1637161272498757,0.1600894538653705,0.1562689611072567,0.1522546489755343,0.1480465174702032,0.1436445665912635,0.1432388347526629,0.1427604398319144,0.142209381829018,0.1415856607439735,0.1408892765767812,0.1401202293274409,0.1392785189959526,0.1383641455823164,0.1373771090865322,0.1363174095086001,0.1351850442723259,0.1339800158888215,0.1327023243580872,0.1313519696801227,0.1299289518549281,0.1289225424057035,0.1278550959492516,0.1267266124855725,0.125537092014666,0.1242865345365323,0.1237524497133891,0.1231747671906459,0.1225534869683028,0.1218886090463598,0.121180133424817,0.1204280386535037,0.1196323457270157,0.1187930546453529,0.1179101654085154,0.1169836780165031,0.1160136166719315,0.114999957660301,0.1139427009816117,0.1128418466358636,0.1116973946230566,0.110509331384308,0.1092776702181722,0.108002411124649,0.1066835541037385,0.1053210991554406,0.1039150587132465,0.1024654205714524,0.1009721847300584,0.0994353511890646,0.0978549199484708,0.0962308798628833,0.0945632418824495,0.0928520060071695,0.0910971722370432,0.0892987405720706,0.0874567100427927,0.0855710816023979,0.0836418552508864,0.0816690309882581,0.079652608814513,0.077592590749922,0.0754889748067553,0.0733417609850129,0.0711509492846948,0.0689165397058009,0.0666385364515785,0.0643169353838626,0.061951736502653,0.0595429398079498,0.057090545299753
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C7F16,kt C7F16/yr,0.2338,0.2451737677984666,0.2565786966046002,0.2679524644030668,0.2793262322015334,0.2907,0.268447440459896,0.2462556802627977,0.2240639200656994,0.2018721598686011,0.1796196003284971,0.1574278401313988,0.1352360799343005,0.1130443197372022,0.0907917601970982,0.0685999999999999,0.0659514512595837,0.0633029025191675,0.0606470974808324,0.0579985487404162,0.0553499999999999,0.0527014512595837,0.0500456462212486,0.0473970974808324,0.0447485487404162,0.0421,0.0403566657541746,0.0386180947166712,0.0368795236791678,0.0351409526416643,0.033397618395839,0.0316590473583356,0.0299204763208321,0.0281819052833287,0.0264385710375034,0.0247,0.0237405257393209,0.0227810514786418,0.0218189485213581,0.020859474260679,0.0199,0.0189405257393209,0.0179784227820372,0.0170189485213581,0.016059474260679,0.0151,0.0145689843963865,0.014039419655078,0.0135098549137695,0.0129802901724609,0.0124492745688475,0.011919709827539,0.0113901450862304,0.0108605803449219,0.0103295647413085,0.0098,0.009490169769989,0.009180339539978,0.0088696604600219,0.0085598302300109,0.00825,0.007940169769989,0.0076294906900328,0.0073196604600219,0.0070098302300109,0.0067,0.0064395017793594,0.0061797153024911,0.0059199288256227,0.0056601423487544,0.0053996441281138,0.0051398576512455,0.0048800711743772,0.0046202846975088,0.0043597864768683,0.0041,0.003830147864184,0.003560295728368,0.0032897042716319,0.0030198521358159,0.00275,0.002480147864184,0.0022095564074479,0.0019397042716319,0.0016698521358159,0.0014
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|C8F18,kt C8F18/yr,0.1014,0.1063372946330777,0.1112881161007666,0.1162254107338444,0.1211627053669222,0.1261,0.1164415275116342,0.1068094442923624,0.0971773610730906,0.0875452778538187,0.077886805365453,0.0682547221461812,0.0586226389269093,0.0489905557076375,0.0393320832192718,0.0297,0.0285606243154435,0.0274212486308871,0.0262787513691128,0.0251393756845564,0.024,0.0228606243154435,0.0217181270536692,0.0205787513691128,0.0194393756845564,0.0182999999999999,0.0175385436627429,0.0167791678072816,0.0160197919518204,0.0152604160963591,0.0144989597591021,0.0137395839036408,0.0129802080481795,0.0122208321927183,0.0114593758554612,0.0107,0.0102802300109529,0.0098604600219058,0.0094395399780941,0.009019769989047,0.0086,0.0081802300109529,0.0077593099671412,0.0073395399780941,0.006919769989047,0.0065,0.0062795784286887,0.0060597591021078,0.0058399397755269,0.005620120448946,0.0053996988776348,0.0051798795510539,0.004960060224473,0.0047402408978921,0.0045198193265808,0.0043,0.0041600766703176,0.0040201533406352,0.0038798466593647,0.0037399233296823,0.0036,0.0034600766703176,0.003319769989047,0.0031798466593647,0.0030399233296823,0.0029,0.0027897892143443,0.0026798795510539,0.0025699698877634,0.002460060224473,0.0023498494388174,0.0022399397755269,0.0021300301122365,0.002020120448946,0.0019099096632904,0.0018,0.0016800657174151,0.0015601314348302,0.0014398685651697,0.0013199342825848,0.0012,0.0010800657174151,0.0009598028477546,0.0008398685651697,0.0007199342825848,0.0005999999999999
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|CF4,kt CF4/yr,10.8699,11.367846928760068,11.8690280883823,12.3734434788667,12.881093100213258,13.391976952421984,12.485223252247977,11.571877108748122,10.65193852192242,9.725407491770872,8.792284018293481,7.921704843842258,7.045003245548009,6.162179223410733,5.27323277743043,4.378163907607102,4.162714109637802,3.9457259249876793,3.727199353656733,3.507134395644963,3.285531050952371,3.1924912695887837,3.09876851005673,3.004362772356211,2.909274056487227,2.813502362449778,2.730270253137564,2.6464406969072187,2.5620136937587445,2.476989243692141,2.391367346707408,2.3153997196304794,2.238899904391061,2.1618679009891504,2.084303709424749,2.0062073296978573,1.951166047873904,1.8957403740545191,1.8399303082397012,1.7837358504294518,1.727157000623769,1.700164246708907,1.6729719972615236,1.6455802522816183,1.6179890117691922,1.5901982757242443,1.566906549840144,1.543443874568116,1.5198102499081614,1.496005675860279,1.4720301524244697,1.4514826411467112,1.4307857191086948,1.40993938631042,1.388943642751887,1.367798488433096,1.3492504233920073,1.3305691422113048,1.3117546448909887,1.2928069314310582,1.273726001831514,1.25659828427941,1.2393494744038298,1.221979572204774,1.2044885776822416,1.1868764908362337,1.1707208014696322,1.1544530550020495,1.1380732514334857,1.1215813907639391,1.104977472993412,1.085531921467369,1.0659588996326388,1.0462584074892198,1.0264304450371124,1.006475012276317,0.9932644441075492,0.9799646717169672,0.966575695104571,0.9530975142703604,0.939530129214336,0.9258736852787882,0.9121280379196012,0.8982931871367743,0.8843691329303079,0.8703558753002021
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|PFC|cC4F8,kt cC4F8/yr,1.2672,1.304749245071194,1.3424013647864186,1.3799506098576124,1.4174998549288065,1.4550491,1.3573569160251848,1.25993165058582,1.162506385146455,1.0650811197070902,0.9673889357322748,0.86996367029291,0.7725384048535451,0.6751131394141802,0.5774209554393649,0.47999569,0.4689467811966046,0.4578978723932091,0.4468186926067908,0.4357697838033953,0.424720875,0.4136719661966046,0.4025927864101862,0.3915438776067908,0.3804949688033954,0.36944606,0.359309535203942,0.3492007058308239,0.339091876457706,0.328983047084588,0.31884652228853,0.308737692915412,0.298628863542294,0.288520034169176,0.2783835093731179,0.26827468,0.2630768641182913,0.2578790482365827,0.2526669917634173,0.2474691758817086,0.24227136,0.2370735441182913,0.2318614876451259,0.2266636717634172,0.2214658558817086,0.21626804,0.2135061216424856,0.2107517495099918,0.2079973773774979,0.2052430052450041,0.2024810868874897,0.1997267147549959,0.196972342622502,0.1942179704900082,0.1914560521324938,0.18870168,0.186457814515334,0.1842139490306681,0.1819639359693318,0.1797200704846659,0.177476205,0.175232339515334,0.1729823264539978,0.1707384609693318,0.1684945954846659,0.16625073,0.1633179708978921,0.1603932247987955,0.1574684786996988,0.1545437326006022,0.1516109734984944,0.1486862273993977,0.1457614813003011,0.1428367352012045,0.1399039760990966,0.13697923,0.1340536840388828,0.1311281380777656,0.1281945769222344,0.1252690309611172,0.122343485,0.1194179390388828,0.1164843778833515,0.1135588319222344,0.1106332859611172,0.10770774
EarthCommissionStylized,3S,World,AR6 climate diagnostics|Infilled|Emissions|SF6,kt SF6/yr,8.02,8.123034670149236,8.226069340298473,8.329104010447711,8.432138680596948,8.535173350746184,7.925618281802944,7.316063212859704,6.706508143916463,6.0969530749732215,5.487398006029982,4.96933362397219,4.4512692419144,3.933204859856608,3.415140477798817,2.897076095741025,2.8141277988378723,2.7311795019347187,2.648231205031565,2.565282908128411,2.482334611225257,2.449779803392913,2.4172249955605687,2.384670187728225,2.3521153798958805,2.319560572063536,2.286290422812657,2.253020273561778,2.2197501243108984,2.1864799750600192,2.15320982580914,2.117896524194934,2.082583222580728,2.0472699209665226,2.0119566193523166,1.9766433177381104,1.955448998613096,1.9342546794880808,1.9130603603630656,1.8918660412380508,1.870671722113036,1.8679850662447763,1.865298410376517,1.8626117545082577,1.859925098639998,1.8572384427717383,1.8530809295684405,1.848923416365142,1.844765903161844,1.8406083899585453,1.8364508767552472,1.829810344222781,1.8231698116903157,1.8165292791578496,1.8098887466253837,1.8032482140929171,1.7884446504956255,1.773641086898334,1.758837523301042,1.7440339597037506,1.7292303961064586,1.7114238435196387,1.6936172909328182,1.6758107383459984,1.658004185759178,1.6401976331723578,1.6210705765828155,1.6019435199932732,1.582816463403731,1.5636894068141884,1.544562350224646,1.524812725750707,1.5050631012767677,1.4853134768028282,1.465563852328889,1.4458142278549495,1.4259761811719247,1.4061381344889003,1.386300087805875,1.3664620411228503,1.3466239944398253,1.325074536036784,1.3035250776337426,1.2819756192307012,1.2604261608276597,1.238876702424618
