"","scenario","quantile","coupling_strength","Tpeak","count","any_tippings_prob","number_of_tippings_mean","number_of_tippings_sd","number_of_tippings_se","GIS_tip_prob","THC_tip_prob","WAIS_tip_prob","AMAZ_tip_prob","Tconv"
"181","GS-NZGHG",0.8,0.4,2.06,1000,0.223,0.323,0.682008897402472,0.0215670150029191,0.048,0.133,0.118,0.024,0
"182","GS-NZGHG",0.8,0.5,2.06,1000,0.238,0.369,0.753263835854614,0.0238202940033579,0.051,0.146,0.131,0.041,0
"183","GS-NZGHG",0.8,0.6,2.06,1000,0.25,0.404,0.795875252421771,0.0251677853101424,0.045,0.162,0.14,0.057,0
"184","GS-NZGHG",0.8,0.7,2.06,1000,0.259,0.424,0.810481881895506,0.0256296874908939,0.042,0.17,0.151,0.061,0
"185","GS-NZGHG",0.8,0.8,2.06,1000,0.278,0.45,0.819861068823354,0.0259262834238186,0.042,0.169,0.169,0.07,0
"186","GS-NZGHG",0.8,0.9,2.06,1000,0.289,0.481,0.846377785244482,0.0267648156234142,0.053,0.175,0.179,0.074,0
"187","GS-NZGHG",0.8,1,2.06,1000,0.309,0.529,0.889916260639703,0.0281416231044151,0.062,0.188,0.195,0.084,0
"188","GS-NZGHG",0.9,0,2.31,1000,0.371,0.431,0.61287406097388,0.0193807795151437,0.132,0.125,0.119,0.055,0
"189","GS-NZGHG",0.9,0.1,2.31,1000,0.378,0.449,0.633877591338265,0.0200449694637034,0.125,0.131,0.139,0.054,0
"190","GS-NZGHG",0.9,0.2,2.31,1000,0.383,0.518,0.766983874839794,0.0242541597311526,0.118,0.165,0.177,0.058,0
"191","GS-NZGHG",0.9,0.3,2.31,1000,0.392,0.588,0.853806175302677,0.0269997219427346,0.1,0.196,0.216,0.076,0
"192","GS-NZGHG",0.9,0.4,2.31,1000,0.398,0.62,0.893531419927916,0.0282559444789658,0.084,0.214,0.228,0.094,0
"193","GS-NZGHG",0.9,0.5,2.31,1000,0.409,0.658,0.926225617165653,0.0292898257743861,0.076,0.233,0.241,0.108,0
"194","GS-NZGHG",0.9,0.6,2.31,1000,0.418,0.694,0.961919585666749,0.0304185681663238,0.071,0.248,0.251,0.124,0
"195","GS-NZGHG",0.9,0.7,2.31,1000,0.43,0.727,0.978482717490927,0.030942340383824,0.073,0.256,0.262,0.136,0
"196","GS-NZGHG",0.9,0.8,2.31,1000,0.46,0.787,0.99831238979972,0.0315694096813296,0.077,0.275,0.286,0.149,0
"197","GS-NZGHG",0.9,0.9,2.31,1000,0.474,0.832,1.02412148928964,0.0323855650687899,0.089,0.279,0.307,0.157,0
"198","GS-NZGHG",0.9,1,2.31,1000,0.494,0.893,1.05387933923275,0.0333265909096874,0.105,0.298,0.326,0.164,0
"199","ModAct-OS-1.5C",0.1,0,2.11,1000,0.232,0.251,0.479822080806239,0.0151733064698908,0.129,0.07,0.052,0,1.0839
"200","ModAct-OS-1.5C",0.1,0.1,2.11,1000,0.24,0.293,0.566985425273413,0.0179296534398318,0.127,0.073,0.091,0.002,1.0839
"201","ModAct-OS-1.5C",0.1,0.2,2.11,1000,0.253,0.398,0.773430148232013,0.0244580087945481,0.129,0.113,0.152,0.004,1.0839
"202","ModAct-OS-1.5C",0.1,0.3,2.11,1000,0.266,0.485,0.924461805392537,0.0292340491487175,0.129,0.157,0.191,0.008,1.0839
"203","ModAct-OS-1.5C",0.1,0.4,2.11,1000,0.285,0.517,0.940529423035556,0.0297421518319639,0.115,0.174,0.208,0.02,1.0839
"204","ModAct-OS-1.5C",0.1,0.5,2.11,1000,0.294,0.548,0.956352764732037,0.0302425298315239,0.108,0.187,0.219,0.034,1.0839
"205","ModAct-OS-1.5C",0.1,0.6,2.11,1000,0.305,0.603,1.01114460558983,0.0319751999745649,0.114,0.2,0.237,0.052,1.0839
"206","ModAct-OS-1.5C",0.1,0.7,2.11,1000,0.326,0.67,1.06406401698029,0.033648658698858,0.113,0.22,0.267,0.07,1.0839
"207","ModAct-OS-1.5C",0.1,0.8,2.11,1000,0.352,0.741,1.11317481024238,0.0352016783429165,0.129,0.235,0.296,0.081,1.0839
"208","ModAct-OS-1.5C",0.1,0.9,2.11,1000,0.381,0.816,1.14431352935,0.0361863711009194,0.142,0.252,0.325,0.097,1.0839
"209","ModAct-OS-1.5C",0.1,1,2.11,1000,0.414,0.886,1.15426874528263,0.0365011826703785,0.156,0.268,0.358,0.104,1.0839
"210","ModAct-OS-1.5C",0.2,0,2.28,1000,0.351,0.41,0.606851108813577,0.0191903170444959,0.185,0.094,0.115,0.016,1.20752
"211","ModAct-OS-1.5C",0.2,0.1,2.28,1000,0.363,0.465,0.683551199430037,0.0216157868753891,0.179,0.098,0.175,0.013,1.20752
"212","ModAct-OS-1.5C",0.2,0.2,2.28,1000,0.378,0.617,0.921498866065586,0.0291403527802969,0.183,0.161,0.256,0.017,1.20752
"213","ModAct-OS-1.5C",0.2,0.3,2.28,1000,0.399,0.735,1.05825086576619,0.0334648307166628,0.189,0.216,0.299,0.031,1.20752
"214","ModAct-OS-1.5C",0.2,0.4,2.28,1000,0.408,0.77,1.08916770347192,0.0344425069686614,0.169,0.239,0.31,0.052,1.20752
"215","ModAct-OS-1.5C",0.2,0.5,2.28,1000,0.431,0.838,1.11130148519247,0.0351424386033609,0.159,0.263,0.335,0.081,1.20752
"216","ModAct-OS-1.5C",0.2,0.6,2.28,1000,0.443,0.905,1.15815211277117,0.0366239855329307,0.158,0.287,0.357,0.103,1.20752
"217","ModAct-OS-1.5C",0.2,0.7,2.28,1000,0.462,0.955,1.174885251995,0.0371531338564509,0.159,0.305,0.378,0.113,1.20752
"218","ModAct-OS-1.5C",0.2,0.8,2.28,1000,0.483,1.035,1.20881604731085,0.0382261198166416,0.17,0.323,0.407,0.135,1.20752
"219","ModAct-OS-1.5C",0.2,0.9,2.28,1000,0.511,1.106,1.21335742311828,0.0383697307292641,0.184,0.34,0.436,0.146,1.20752
"220","ModAct-OS-1.5C",0.2,1,2.28,1000,0.537,1.165,1.20881604731085,0.0382261198166416,0.193,0.356,0.464,0.152,1.20752
"221","ModAct-OS-1.5C",0.3,0,2.41,1000,0.454,0.554,0.682311915145522,0.0215765972653139,0.233,0.109,0.167,0.045,1.30914
"222","ModAct-OS-1.5C",0.3,0.1,2.41,1000,0.465,0.639,0.789494966609859,0.0249660229572574,0.225,0.116,0.25,0.048,1.30914
"223","ModAct-OS-1.5C",0.3,0.2,2.41,1000,0.478,0.817,1.00524699528102,0.0317887011612856,0.234,0.201,0.334,0.048,1.30914
"224","ModAct-OS-1.5C",0.3,0.3,2.41,1000,0.498,0.945,1.14336445732858,0.0361563588084072,0.235,0.267,0.382,0.061,1.30914
"225","ModAct-OS-1.5C",0.3,0.4,2.41,1000,0.509,0.988,1.16241438704414,0.0367587704800801,0.206,0.305,0.392,0.085,1.30914
"226","ModAct-OS-1.5C",0.3,0.5,2.41,1000,0.525,1.061,1.18096302807229,0.0373453300115781,0.199,0.335,0.413,0.114,1.30914
"227","ModAct-OS-1.5C",0.3,0.6,2.41,1000,0.548,1.135,1.20923001833284,0.0382392107297894,0.191,0.364,0.44,0.14,1.30914
"228","ModAct-OS-1.5C",0.3,0.7,2.41,1000,0.56,1.196,1.22845150213311,0.0388470474179582,0.19,0.389,0.463,0.154,1.30914
"229","ModAct-OS-1.5C",0.3,0.8,2.41,1000,0.584,1.288,1.24442942933885,0.0393523138405432,0.201,0.417,0.496,0.174,1.30914
"230","ModAct-OS-1.5C",0.3,0.9,2.41,1000,0.616,1.358,1.22936867836599,0.038876051077075,0.215,0.427,0.528,0.188,1.30914
"231","ModAct-OS-1.5C",0.3,1,2.41,1000,0.652,1.439,1.21645335247956,0.0384676326118304,0.224,0.447,0.562,0.206,1.30914
"232","ModAct-OS-1.5C",0.4,0,2.54,1000,0.544,0.694,0.740886572231481,0.0234288905608634,0.277,0.131,0.211,0.075,1.40196
"233","ModAct-OS-1.5C",0.4,0.1,2.54,1000,0.55,0.801,0.85681569379484,0.0270948912736909,0.271,0.144,0.312,0.074,1.40196
"234","ModAct-OS-1.5C",0.4,0.2,2.54,1000,0.563,0.999,1.06683510306754,0.0337362881351393,0.271,0.246,0.404,0.078,1.40196
"235","ModAct-OS-1.5C",0.4,0.3,2.54,1000,0.577,1.139,1.19125903904151,0.0376709184663461,0.272,0.326,0.447,0.094,1.40196
"236","ModAct-OS-1.5C",0.4,0.4,2.54,1000,0.599,1.208,1.20506771103876,0.038107587016081,0.246,0.364,0.473,0.125,1.40196
"237","ModAct-OS-1.5C",0.4,0.5,2.54,1000,0.623,1.293,1.22009820901419,0.0385828930957703,0.239,0.406,0.497,0.151,1.40196
"238","ModAct-OS-1.5C",0.4,0.6,2.54,1000,0.637,1.359,1.23111113821403,0.0389311524955868,0.221,0.447,0.511,0.18,1.40196
"239","ModAct-OS-1.5C",0.4,0.7,2.54,1000,0.652,1.437,1.24482150551016,0.0393647123777195,0.22,0.472,0.543,0.202,1.40196
"240","ModAct-OS-1.5C",0.4,0.8,2.54,1000,0.684,1.532,1.23064637101423,0.0389164552662558,0.233,0.495,0.579,0.225,1.40196
"241","ModAct-OS-1.5C",0.4,0.9,2.54,1000,0.711,1.586,1.20251821194111,0.03802696477567,0.247,0.495,0.608,0.236,1.40196
"242","ModAct-OS-1.5C",0.4,1,2.54,1000,0.726,1.62,1.18701685287489,0.0375367687608964,0.253,0.492,0.63,0.245,1.40196
"243","ModAct-OS-1.5C",0.5,0,2.69,1000,0.61,0.827,0.796055717085623,0.0251734921038918,0.32,0.142,0.259,0.106,1.502
"244","ModAct-OS-1.5C",0.5,0.1,2.69,1000,0.62,0.969,0.92026403052922,0.0291013038519907,0.315,0.154,0.392,0.108,1.502
"245","ModAct-OS-1.5C",0.5,0.2,2.69,1000,0.639,1.195,1.11902959175673,0.0353868227907964,0.313,0.284,0.489,0.109,1.502
"246","ModAct-OS-1.5C",0.5,0.3,2.69,1000,0.656,1.325,1.2003398751253,0.0379580797171803,0.311,0.355,0.532,0.127,1.502
"247","ModAct-OS-1.5C",0.5,0.4,2.69,1000,0.667,1.415,1.24913383403674,0.0395010801793487,0.292,0.415,0.544,0.164,1.502
"248","ModAct-OS-1.5C",0.5,0.5,2.69,1000,0.683,1.501,1.25362297784085,0.0396430393709989,0.278,0.467,0.561,0.195,1.502
"249","ModAct-OS-1.5C",0.5,0.6,2.69,1000,0.712,1.603,1.24617171527199,0.0394074097593834,0.261,0.511,0.596,0.235,1.502
"250","ModAct-OS-1.5C",0.5,0.7,2.69,1000,0.736,1.666,1.22390438431355,0.0387032549269689,0.253,0.541,0.621,0.251,1.502
"251","ModAct-OS-1.5C",0.5,0.8,2.69,1000,0.757,1.72,1.1995995327771,0.0379346680364945,0.259,0.544,0.651,0.266,1.502
"252","ModAct-OS-1.5C",0.5,0.9,2.69,1000,0.771,1.754,1.16912396727244,0.0369709460367307,0.266,0.54,0.673,0.275,1.502
"253","ModAct-OS-1.5C",0.5,1,2.69,1000,0.796,1.816,1.14080911875977,0.036075551907704,0.28,0.552,0.698,0.286,1.502
"254","ModAct-OS-1.5C",0.6,0,2.83,1000,0.687,0.984,0.828510971822601,0.02619981737399,0.371,0.163,0.31,0.14,1.61536
"255","ModAct-OS-1.5C",0.6,0.1,2.83,1000,0.707,1.165,0.947984004967211,0.0299778864110476,0.362,0.18,0.482,0.141,1.61536
"256","ModAct-OS-1.5C",0.6,0.2,2.83,1000,0.709,1.393,1.15059761640413,0.0363850913819778,0.364,0.334,0.555,0.14,1.61536
"257","ModAct-OS-1.5C",0.6,0.3,2.83,1000,0.718,1.507,1.21467132444395,0.0384112799373625,0.349,0.413,0.592,0.153,1.61536
"258","ModAct-OS-1.5C",0.6,0.4,2.83,1000,0.745,1.635,1.24069106320402,0.0392340963234062,0.336,0.476,0.619,0.204,1.61536
"259","ModAct-OS-1.5C",0.6,0.5,2.83,1000,0.761,1.752,1.24098188384683,0.0392432928796251,0.326,0.529,0.656,0.241,1.61536
"260","ModAct-OS-1.5C",0.6,0.6,2.83,1000,0.79,1.839,1.20769927446262,0.038190804358347,0.305,0.571,0.685,0.278,1.61536
"261","ModAct-OS-1.5C",0.6,0.7,2.83,1000,0.8,1.881,1.18247081876773,0.0373930105399022,0.285,0.597,0.707,0.292,1.61536
"262","ModAct-OS-1.5C",0.6,0.8,2.83,1000,0.823,1.944,1.14375354520638,0.0361686628474453,0.289,0.609,0.737,0.309,1.61536
"263","ModAct-OS-1.5C",0.6,0.9,2.83,1000,0.833,1.963,1.11663686034354,0.0353111579798493,0.296,0.601,0.751,0.315,1.61536
"264","ModAct-OS-1.5C",0.6,1,2.83,1000,0.849,1.978,1.08383148629789,0.034273760965069,0.298,0.602,0.76,0.318,1.61536
"265","ModAct-OS-1.5C",0.7,0,2.99,1000,0.773,1.191,0.865602835178044,0.0273727650826194,0.441,0.183,0.391,0.176,1.77162
"266","ModAct-OS-1.5C",0.7,0.1,2.99,1000,0.784,1.375,0.962965369212363,0.0304516387457605,0.42,0.209,0.568,0.178,1.77162
"267","ModAct-OS-1.5C",0.7,0.2,2.99,1000,0.799,1.667,1.15734629668499,0.0365985033908553,0.432,0.393,0.657,0.185,1.77162
"268","ModAct-OS-1.5C",0.7,0.3,2.99,1000,0.812,1.829,1.22280589393994,0.0386685176112849,0.425,0.493,0.693,0.218,1.77162
"269","ModAct-OS-1.5C",0.7,0.4,2.99,1000,0.83,1.951,1.20085013263148,0.0379742154763076,0.404,0.562,0.729,0.256,1.77162
"270","ModAct-OS-1.5C",0.7,0.5,2.99,1000,0.839,2.037,1.18955707977635,0.037617097788719,0.376,0.606,0.759,0.296,1.77162
"271","ModAct-OS-1.5C",0.7,0.6,2.99,1000,0.861,2.113,1.12227023951029,0.0354893010707522,0.352,0.65,0.789,0.322,1.77162
"272","ModAct-OS-1.5C",0.7,0.7,2.99,1000,0.87,2.136,1.09485282239336,0.0346222862142682,0.316,0.681,0.801,0.338,1.77162
"273","ModAct-OS-1.5C",0.7,0.8,2.99,1000,0.885,2.148,1.05223723713011,0.0332746630817384,0.305,0.679,0.816,0.348,1.77162
"274","ModAct-OS-1.5C",0.7,0.9,2.99,1000,0.892,2.171,1.03577595638817,0.0327541116782585,0.315,0.674,0.823,0.359,1.77162
"275","ModAct-OS-1.5C",0.7,1,2.99,1000,0.897,2.149,1.00787638865826,0.031871849880652,0.316,0.652,0.826,0.355,1.77162
"276","ModAct-OS-1.5C",0.8,0,3.2,1000,0.852,1.431,0.889961252544756,0.0281430458733775,0.516,0.211,0.481,0.223,1.94388
"277","ModAct-OS-1.5C",0.8,0.1,3.2,1000,0.861,1.652,0.971514199504999,0.0307219764963103,0.502,0.254,0.678,0.218,1.94388
"278","ModAct-OS-1.5C",0.8,0.2,3.2,1000,0.869,1.994,1.14598310514478,0.0362391677232974,0.521,0.477,0.758,0.238,1.94388
"279","ModAct-OS-1.5C",0.8,0.3,3.2,1000,0.885,2.16,1.16694548362885,0.0369020563351389,0.505,0.578,0.798,0.279,1.94388
"280","ModAct-OS-1.5C",0.8,0.4,3.2,1000,0.898,2.28,1.12555180550114,0.0355930732989843,0.459,0.662,0.832,0.327,1.94388
"281","ModAct-OS-1.5C",0.8,0.5,3.2,1000,0.904,2.312,1.07415539369768,0.0339677760503953,0.41,0.694,0.849,0.359,1.94388
"282","ModAct-OS-1.5C",0.8,0.6,3.2,1000,0.91,2.326,1.03575904379194,0.0327535768550062,0.372,0.723,0.856,0.375,1.94388
"283","ModAct-OS-1.5C",0.8,0.7,3.2,1000,0.923,2.354,0.989779603580344,0.0312995792889244,0.341,0.744,0.87,0.399,1.94388
"284","ModAct-OS-1.5C",0.8,0.8,3.2,1000,0.934,2.346,0.942959794038523,0.02981900691125,0.323,0.744,0.876,0.403,1.94388
"285","ModAct-OS-1.5C",0.8,0.9,3.2,1000,0.939,2.339,0.924626375318125,0.0292392533067097,0.324,0.726,0.882,0.407,1.94388
"286","ModAct-OS-1.5C",0.8,1,3.2,1000,0.952,2.355,0.877350981503266,0.0277442740893458,0.334,0.719,0.892,0.41,1.94388
"287","ModAct-OS-1.5C",0.9,0,3.51,1000,0.926,1.827,0.912087113659053,0.0288427270365148,0.645,0.266,0.616,0.3,2.2237
"288","ModAct-OS-1.5C",0.9,0.1,3.51,1000,0.936,2.108,0.944048318269371,0.0298534290698276,0.633,0.329,0.842,0.304,2.2237
"289","ModAct-OS-1.5C",0.9,0.2,3.51,1000,0.943,2.425,1.02831533705981,0.0325181861799276,0.643,0.582,0.885,0.315,2.2237
"290","ModAct-OS-1.5C",0.9,0.3,3.51,1000,0.954,2.59,0.995435025951413,0.0314784194471529,0.605,0.702,0.914,0.369,2.2237
"291","ModAct-OS-1.5C",0.9,0.4,3.51,1000,0.955,2.628,0.970854550670984,0.0307011165685966,0.53,0.759,0.922,0.417,2.2237
"292","ModAct-OS-1.5C",0.9,0.5,3.51,1000,0.968,2.626,0.891582255834491,0.0281943064982794,0.461,0.787,0.94,0.438,2.2237
"293","ModAct-OS-1.5C",0.9,0.6,3.51,1000,0.976,2.617,0.840843634701493,0.0265898104171131,0.409,0.816,0.944,0.448,2.2237
"294","ModAct-OS-1.5C",0.9,0.7,3.51,1000,0.981,2.625,0.798130322699252,0.0252390968937482,0.38,0.828,0.952,0.465,2.2237
"295","ModAct-OS-1.5C",0.9,0.8,3.51,1000,0.984,2.592,0.770798371904177,0.0243747847196674,0.348,0.82,0.953,0.471,2.2237
"296","ModAct-OS-1.5C",0.9,0.9,3.51,1000,0.988,2.557,0.755858665573348,0.0239023497238728,0.348,0.796,0.952,0.461,2.2237
"297","ModAct-OS-1.5C",0.9,1,3.51,1000,0.989,2.529,0.744118749066782,0.0235311009668633,0.338,0.782,0.948,0.461,2.2237
"298","ModAct-OS-1C",0.1,0,2.11,1000,0.077,0.078,0.272011010788148,0.00860174342735181,0.007,0.064,0.007,0,0.6587
"299","ModAct-OS-1C",0.1,0.1,2.11,1000,0.083,0.086,0.291013210505449,0.00920264574395259,0.007,0.068,0.009,0.002,0.6587
"300","ModAct-OS-1C",0.1,0.2,2.11,1000,0.082,0.091,0.320658419228034,0.0101401095566972,0.005,0.068,0.014,0.004,0.6587
"301","ModAct-OS-1C",0.1,0.3,2.11,1000,0.088,0.101,0.350602227491386,0.0110870159160128,0.005,0.073,0.017,0.006,0.6587
"302","ModAct-OS-1C",0.1,0.4,2.11,1000,0.091,0.11,0.376884653497648,0.0119181392021591,0.005,0.076,0.017,0.012,0.6587
"303","ModAct-OS-1C",0.1,0.5,2.11,1000,0.094,0.117,0.389181785882205,0.0123070086723973,0.004,0.079,0.017,0.017,0.6587
"304","ModAct-OS-1C",0.1,0.6,2.11,1000,0.096,0.131,0.433620833248389,0.0137122947396498,0.005,0.083,0.018,0.025,0.6587
"305","ModAct-OS-1C",0.1,0.7,2.11,1000,0.1,0.143,0.465583255463261,0.0147230352769994,0.007,0.086,0.021,0.029,0.6587
"306","ModAct-OS-1C",0.1,0.8,2.11,1000,0.105,0.157,0.496585941804233,0.015703426301212,0.008,0.091,0.025,0.033,0.6587
"307","ModAct-OS-1C",0.1,0.9,2.11,1000,0.112,0.177,0.549520675655587,0.017377369564263,0.01,0.097,0.028,0.042,0.6587
"308","ModAct-OS-1C",0.1,1,2.11,1000,0.121,0.204,0.600620299977236,0.0189932815686164,0.015,0.101,0.042,0.046,0.6587
"309","ModAct-OS-1C",0.2,0,2.28,1000,0.121,0.125,0.342771779019937,0.0108393953933092,0.01,0.09,0.014,0.011,0.7439
"310","ModAct-OS-1C",0.2,0.1,2.28,1000,0.125,0.131,0.354915433540111,0.0112234114673287,0.01,0.092,0.018,0.011,0.7439
"311","ModAct-OS-1C",0.2,0.2,2.28,1000,0.127,0.139,0.384482544242033,0.0121584056038128,0.01,0.096,0.02,0.013,0.7439
"312","ModAct-OS-1C",0.2,0.3,2.28,1000,0.134,0.156,0.431103061749566,0.0136326758140084,0.01,0.102,0.025,0.019,0.7439
"313","ModAct-OS-1C",0.2,0.4,2.28,1000,0.14,0.177,0.48570248805921,0.0153592612747784,0.012,0.104,0.028,0.033,0.7439
"314","ModAct-OS-1C",0.2,0.5,2.28,1000,0.146,0.191,0.504751199873535,0.0159616344330327,0.01,0.106,0.029,0.046,0.7439
"315","ModAct-OS-1C",0.2,0.6,2.28,1000,0.151,0.206,0.532773730440839,0.0168477846569764,0.009,0.111,0.03,0.056,0.7439
"316","ModAct-OS-1C",0.2,0.7,2.28,1000,0.158,0.224,0.567579198126699,0.0179484301861234,0.012,0.115,0.037,0.06,0.7439
"317","ModAct-OS-1C",0.2,0.8,2.28,1000,0.176,0.272,0.654556677793791,0.0206988995950134,0.018,0.132,0.049,0.073,0.7439
"318","ModAct-OS-1C",0.2,0.9,2.28,1000,0.186,0.302,0.702345562589591,0.0222101168229546,0.02,0.138,0.067,0.077,0.7439
"319","ModAct-OS-1C",0.2,1,2.28,1000,0.196,0.334,0.750337928540872,0.0237277686900182,0.026,0.145,0.08,0.083,0.7439
"320","ModAct-OS-1C",0.3,0,2.41,1000,0.182,0.195,0.427969809867657,0.01353359368971,0.028,0.107,0.02,0.04,0.83366
"321","ModAct-OS-1C",0.3,0.1,2.41,1000,0.183,0.2,0.442940398017833,0.0140070052543788,0.025,0.108,0.026,0.041,0.83366
"322","ModAct-OS-1C",0.3,0.2,2.41,1000,0.185,0.221,0.506374777625639,0.0160129764695829,0.025,0.117,0.036,0.043,0.83366
"323","ModAct-OS-1C",0.3,0.3,2.41,1000,0.195,0.248,0.562861273150687,0.0177992362985835,0.025,0.127,0.044,0.052,0.83366
"324","ModAct-OS-1C",0.3,0.4,2.41,1000,0.196,0.265,0.600946034296039,0.0190035821922115,0.024,0.131,0.047,0.063,0.83366
"325","ModAct-OS-1C",0.3,0.5,2.41,1000,0.205,0.281,0.613527029083002,0.0194014281797865,0.018,0.14,0.051,0.072,0.83366
"326","ModAct-OS-1C",0.3,0.6,2.41,1000,0.22,0.322,0.68321503407257,0.0216051563933887,0.024,0.152,0.062,0.084,0.83366
"327","ModAct-OS-1C",0.3,0.7,2.41,1000,0.232,0.363,0.748191680514286,0.0236598983681416,0.029,0.167,0.074,0.093,0.83366
"328","ModAct-OS-1C",0.3,0.8,2.41,1000,0.241,0.403,0.81440423270895,0.0257537231144208,0.032,0.179,0.09,0.102,0.83366
"329","ModAct-OS-1C",0.3,0.9,2.41,1000,0.259,0.453,0.861703854890724,0.0272494685000191,0.04,0.19,0.114,0.109,0.83366
"330","ModAct-OS-1C",0.3,1,2.41,1000,0.277,0.493,0.892607275204358,0.0282267204568251,0.048,0.197,0.131,0.117,0.83366
"331","ModAct-OS-1C",0.4,0,2.54,1000,0.26,0.288,0.51119205521733,0.0161653121626932,0.069,0.126,0.024,0.069,0.91762
"332","ModAct-OS-1C",0.4,0.1,2.54,1000,0.266,0.299,0.529035801131529,0.0167295809534752,0.064,0.129,0.035,0.071,0.91762
"333","ModAct-OS-1C",0.4,0.2,2.54,1000,0.268,0.352,0.657669011379226,0.0207973202246955,0.059,0.154,0.066,0.073,0.91762
"334","ModAct-OS-1C",0.4,0.3,2.54,1000,0.271,0.388,0.732114739635798,0.0231515008583027,0.055,0.169,0.083,0.081,0.91762
"335","ModAct-OS-1C",0.4,0.4,2.54,1000,0.281,0.423,0.780179261246849,0.0246714344876758,0.06,0.18,0.093,0.09,0.91762
"336","ModAct-OS-1C",0.4,0.5,2.54,1000,0.292,0.454,0.811506341652696,0.0256620837529329,0.05,0.196,0.105,0.103,0.91762
"337","ModAct-OS-1C",0.4,0.6,2.54,1000,0.309,0.503,0.867608058828261,0.0274361758221466,0.052,0.214,0.119,0.118,0.91762
"338","ModAct-OS-1C",0.4,0.7,2.54,1000,0.318,0.54,0.910620244245223,0.0287963405527374,0.053,0.223,0.136,0.128,0.91762
"339","ModAct-OS-1C",0.4,0.8,2.54,1000,0.335,0.592,0.958360294698426,0.0303060135031722,0.057,0.234,0.162,0.139,0.91762
"340","ModAct-OS-1C",0.4,0.9,2.54,1000,0.358,0.659,1.00185963224532,0.0316815833367388,0.074,0.245,0.194,0.146,0.91762
"341","ModAct-OS-1C",0.4,1,2.54,1000,0.384,0.721,1.03355078599323,0.0326837456119587,0.088,0.259,0.223,0.151,0.91762
"342","ModAct-OS-1C",0.5,0,2.69,1000,0.33,0.381,0.58496254681918,0.0184981399384149,0.106,0.139,0.036,0.1,1.0024
"343","ModAct-OS-1C",0.5,0.1,2.69,1000,0.332,0.402,0.626728640472724,0.0198188997875459,0.097,0.141,0.062,0.102,1.0024
"344","ModAct-OS-1C",0.5,0.2,2.69,1000,0.353,0.508,0.800360279234656,0.0253096143110988,0.103,0.18,0.122,0.103,1.0024
"345","ModAct-OS-1C",0.5,0.3,2.69,1000,0.361,0.573,0.905257140535489,0.0286267443222328,0.103,0.208,0.151,0.111,1.0024
"346","ModAct-OS-1C",0.5,0.4,2.69,1000,0.378,0.612,0.928610961769415,0.0293652569939089,0.09,0.225,0.167,0.13,1.0024
"347","ModAct-OS-1C",0.5,0.5,2.69,1000,0.38,0.624,0.93568130231372,0.0295888407934393,0.08,0.233,0.176,0.135,1.0024
"348","ModAct-OS-1C",0.5,0.6,2.69,1000,0.403,0.718,1.01858407287446,0.0322104565865421,0.09,0.265,0.207,0.156,1.0024
"349","ModAct-OS-1C",0.5,0.7,2.69,1000,0.417,0.76,1.04761514760789,0.0331284997773442,0.094,0.276,0.224,0.166,1.0024
"350","ModAct-OS-1C",0.5,0.8,2.69,1000,0.436,0.826,1.08485063529543,0.0343059892861422,0.103,0.294,0.25,0.179,1.0024
"351","ModAct-OS-1C",0.5,0.9,2.69,1000,0.453,0.874,1.10423880720764,0.0349190971152369,0.112,0.301,0.274,0.187,1.0024
"352","ModAct-OS-1C",0.5,1,2.69,1000,0.472,0.918,1.11288567001041,0.0351925349259543,0.121,0.309,0.298,0.19,1.0024
"353","ModAct-OS-1C",0.6,0,2.83,1000,0.417,0.51,0.675541528224843,0.0213624988322143,0.146,0.153,0.078,0.133,1.09232
"354","ModAct-OS-1C",0.6,0.1,2.83,1000,0.428,0.552,0.72375397741209,0.0228871103422826,0.136,0.166,0.117,0.133,1.09232
"355","ModAct-OS-1C",0.6,0.2,2.83,1000,0.437,0.662,0.891375650638131,0.0281877730683101,0.136,0.209,0.182,0.135,1.09232
"356","ModAct-OS-1C",0.6,0.3,2.83,1000,0.452,0.763,1.02170195011798,0.0323090525220854,0.141,0.252,0.23,0.14,1.09232
"357","ModAct-OS-1C",0.6,0.4,2.83,1000,0.467,0.806,1.0408878169368,0.0329157629024066,0.127,0.274,0.244,0.161,1.09232
"358","ModAct-OS-1C",0.6,0.5,2.83,1000,0.474,0.849,1.06364013196679,0.0336352542777713,0.122,0.293,0.255,0.179,1.09232
"359","ModAct-OS-1C",0.6,0.6,2.83,1000,0.482,0.895,1.10144822310819,0.0348308510976718,0.119,0.311,0.268,0.197,1.09232
"360","ModAct-OS-1C",0.6,0.7,2.83,1000,0.51,0.97,1.12532944792464,0.0355860417350169,0.121,0.328,0.306,0.215,1.09232
"361","ModAct-OS-1C",0.6,0.8,2.83,1000,0.528,1.038,1.15494150929382,0.03652245733641,0.135,0.346,0.336,0.221,1.09232
"362","ModAct-OS-1C",0.6,0.9,2.83,1000,0.544,1.089,1.1655202432551,0.0368569862771963,0.147,0.356,0.357,0.229,1.09232
"363","ModAct-OS-1C",0.6,1,2.83,1000,0.57,1.153,1.16916977294059,0.0369723945391417,0.159,0.367,0.39,0.237,1.09232
"364","ModAct-OS-1C",0.7,0,2.99,1000,0.525,0.677,0.746477212129231,0.0236056821174104,0.199,0.177,0.132,0.169,1.21148
"365","ModAct-OS-1C",0.7,0.1,2.99,1000,0.534,0.728,0.797905165199883,0.0252319767884455,0.181,0.184,0.191,0.172,1.21148
